index,speaker_actor_id,speaker_kind,text_normalized,lfl_file,room_id,script_id,object_id,verb_id,opcode,opcode_offset,message_offset
1402,10,direct_actor,He chose^<CTRL2>,86.LFL,86,122,-1,-1,0x14,346,349
1403,10,direct_actor,poorly.,86.LFL,86,122,-1,-1,0x14,365,368
1404,10,direct_actor,You have chosen wisely.,86.LFL,86,122,-1,-1,0x14,412,415
1405,10,direct_actor,But remember this:  the Grail cannot pass beyond<CTRL1>the Great Seal.  That is the price of immortality.,86.LFL,86,122,-1,-1,0x14,412,415
1406,1,ego,That would not be wise.,86.LFL,86,122,-1,-1,0xD8,590,592
1407,1,ego,"Now, THIS is the cup of a carpenter.",86.LFL,86,133,-1,-1,0xD8,0,2
1408,254,direct_actor,This configuration,90.LFL,90,-1,-1,-1,0x14,174,184
1409,254,direct_actor,is labelled `correct`.,90.LFL,90,-1,-1,-1,0x14,203,211
1410,254,direct_actor,This one is labelled,90.LFL,90,-1,-1,-1,0x14,234,242
1411,254,direct_actor,`certain death`.,90.LFL,90,-1,-1,-1,0x14,263,271
1412,254,direct_actor,How curious!,90.LFL,90,-1,-1,-1,0x14,288,296
1413,1,ego,These look like inscriptions.,91.LFL,91,-1,-1,-1,0xD8,27,29
1414,1,ego,Wait a minute^,91.LFL,91,-1,-1,-1,0xD8,27,29
1415,1,ego,This looks familiar.,91.LFL,91,-1,-1,-1,0xD8,82,84
1416,1,ego,"Yes, it describes the Grail^",91.LFL,91,-1,-1,-1,0xD8,112,114
1417,1,direct_actor,My father's diary is right^,91.LFL,91,-1,-1,-1,0x14,150,153
1418,1,direct_actor,"Like I said, my father's diary was right^",91.LFL,91,-1,-1,-1,0x14,189,192
1419,1,ego,"Either the Irish poem, found in an abbey in Brittany,<CTRL1>or the newspaper clipping from `The Celtic Scholar`^",91.LFL,91,-1,-1,-1,0xD8,242,244
1420,1,ego,"Either the Persian manuscript Al-Jawf sent to Dad,<CTRL1>or that letter from Staubig about the Book of Merlin^",91.LFL,91,-1,-1,-1,0xD8,362,364
1421,1,ego,"Either that cable Codirolli sent to him from Italy,<CTRL1>or that excerpt from the journal of a Byzantine merchant^",91.LFL,91,-1,-1,-1,0xD8,480,482
1422,1,ego,"It is either that Welsh verse Taliesin wrote,<CTRL1>or Sir Richard Burton's tale that Lady Elanora wrote of^",91.LFL,91,-1,-1,-1,0xD8,616,618
1423,1,ego,"Either the account of Abbess Hildegard of Bingen,<CTRL1>or that newspaper column about the `New Gospel`^",91.LFL,91,-1,-1,-1,0xD8,732,734
1424,1,direct_actor,^is the correct account of the Grail.,91.LFL,91,-1,-1,-1,0x14,890,893
1425,1,ego,It's too far to reach from here.,93.LFL,93,-1,945,-1,0xD8,35,37
1426,254,direct_actor,Not bad,94.LFL,94,-1,-1,-1,0x14,156,167
1427,254,direct_actor,Good,94.LFL,94,-1,-1,-1,0x14,185,196
1428,254,direct_actor,Great,94.LFL,94,-1,-1,-1,0x14,211,222
1429,254,direct_actor,Excellent,94.LFL,94,-1,-1,-1,0x14,238,249
1430,254,direct_actor,Superb,94.LFL,94,-1,-1,-1,0x14,262,273
1431,254,direct_actor,Perfect!,94.LFL,94,-1,-1,-1,0x14,421,432
1432,254,direct_actor,INDIANA JONES AND THE LAST CRUSADE,94.LFL,94,-1,-1,-1,0x14,450,461
1433,254,direct_actor,Designed and Scripted by,94.LFL,94,-1,-1,-1,0x14,496,505
1434,254,direct_actor,"Ron Gilbert, David Fox, and Noah Falstein",94.LFL,94,-1,-1,-1,0x14,541,552
1435,254,direct_actor,"David Fox, Noah Falstein, and Ron Gilbert",94.LFL,94,-1,-1,-1,0x14,604,615
1436,254,direct_actor,"Noah Falstein, Ron Gilbert, and David Fox",94.LFL,94,-1,-1,-1,0x14,667,678
1437,254,direct_actor,Art and Animation by,94.LFL,94,-1,-1,-1,0x14,732,743
1438,254,direct_actor,"Steve Purcell, Michael 'gameboy' Ebert",94.LFL,94,-1,-1,-1,0x14,764,775
1439,254,direct_actor,"Jim McLeod, James Dollar",94.LFL,94,-1,-1,-1,0x14,814,825
1440,254,direct_actor,and Martin 'Bucky' Cameron,94.LFL,94,-1,-1,-1,0x14,850,861
1441,254,direct_actor,Music and Sound effects by,94.LFL,94,-1,-1,-1,0x14,897,908
1442,254,direct_actor,Eric Hammond (Adlib),94.LFL,94,-1,-1,-1,0x14,935,946
1443,254,direct_actor,David Warhol and David Hayes (IBM and Tandy),94.LFL,94,-1,-1,-1,0x14,967,976
1444,254,direct_actor,From an original score by John Williams,94.LFL,94,-1,-1,-1,0x14,1021,1030
1445,254,direct_actor,Scumm story system by,94.LFL,94,-1,-1,-1,0x14,1079,1090
1446,254,direct_actor,Ron Gilbert and Aric Wilmunder,94.LFL,94,-1,-1,-1,0x14,1112,1123
1447,254,direct_actor,256 color system conversion by,94.LFL,94,-1,-1,-1,0x14,1163,1174
1448,254,direct_actor,Aric Wilmunder and Ron Baldwin,94.LFL,94,-1,-1,-1,0x14,1205,1216
1449,254,direct_actor,Lead playtesters:,94.LFL,94,-1,-1,-1,0x14,1256,1266
1450,254,direct_actor,Judith Lucero Turchin and Kirk Roulston,94.LFL,94,-1,-1,-1,0x14,1284,1294
1451,254,direct_actor,Additional playtesting by^,94.LFL,94,-1,-1,-1,0x14,1334,1344
1452,254,direct_actor,Kalani Streicher,94.LFL,94,-1,-1,-1,0x14,1371,1381
1453,254,direct_actor,Bret Barrett,94.LFL,94,-1,-1,-1,0x14,1398,1406
1454,254,direct_actor,Darrell Parker,94.LFL,94,-1,-1,-1,0x14,1419,1427
1455,254,direct_actor,"Jon Gubman, Q.A.T.A.",94.LFL,94,-1,-1,-1,0x14,1442,1450
1456,254,direct_actor,"Tony Hsieh, Q.A.T.A.",94.LFL,94,-1,-1,-1,0x14,1471,1479
1457,254,direct_actor,Bill Stanton,94.LFL,94,-1,-1,-1,0x14,1500,1508
1458,254,direct_actor,Jessica Fox,94.LFL,94,-1,-1,-1,0x14,1521,1529
1459,254,direct_actor,Rachel Larris,94.LFL,94,-1,-1,-1,0x14,1541,1549
1460,254,direct_actor,Tim August,94.LFL,94,-1,-1,-1,0x14,1563,1571
1461,254,direct_actor,Seth Friedman,94.LFL,94,-1,-1,-1,0x14,1582,1590
1462,254,direct_actor,Chris Bollini,94.LFL,94,-1,-1,-1,0x14,1604,1612
1463,254,direct_actor,Additional scripting,94.LFL,94,-1,-1,-1,0x14,1635,1645
1464,254,direct_actor,Additional artwork,94.LFL,94,-1,-1,-1,0x14,1666,1674
1465,254,direct_actor,Additional subtraction,94.LFL,94,-1,-1,-1,0x14,1693,1701
1466,254,direct_actor,Whip research,94.LFL,94,-1,-1,-1,0x14,1724,1732
1467,254,direct_actor,Nazi trivia research,94.LFL,94,-1,-1,-1,0x14,1746,1754
1468,254,direct_actor,Research research,94.LFL,94,-1,-1,-1,0x14,1775,1783
1469,254,direct_actor,Telegram research,94.LFL,94,-1,-1,-1,0x14,1801,1809
1470,254,direct_actor,Margarita imbiber,94.LFL,94,-1,-1,-1,0x14,1827,1835
1471,254,direct_actor,Best screening guests,94.LFL,94,-1,-1,-1,0x14,1853,1861
1472,254,direct_actor,PC Handler,94.LFL,94,-1,-1,-1,0x14,1883,1891
1473,254,direct_actor,Font Wrangler,94.LFL,94,-1,-1,-1,0x14,1902,1910
1474,254,direct_actor,Artist Tamer,94.LFL,94,-1,-1,-1,0x14,1924,1932
1475,254,direct_actor,Emotional support,94.LFL,94,-1,-1,-1,0x14,1945,1953
1476,254,direct_actor,Catering,94.LFL,94,-1,-1,-1,0x14,1971,1979
1477,254,direct_actor,Martin Cameron,94.LFL,94,-1,-1,-1,0x14,2015,2023
1478,254,direct_actor,Various Computers,94.LFL,94,-1,-1,-1,0x14,2038,2046
1479,254,direct_actor,Steve Purcell,94.LFL,94,-1,-1,-1,0x14,2064,2072
1480,254,direct_actor,Jo Donaldson,94.LFL,94,-1,-1,-1,0x14,2109,2117
1481,254,direct_actor,Janet Silk,94.LFL,94,-1,-1,-1,0x14,2130,2138
1482,254,direct_actor,Brian Moriarty,94.LFL,94,-1,-1,-1,0x14,2149,2157
1483,254,direct_actor,The Twins in Chicago,94.LFL,94,-1,-1,-1,0x14,2172,2180
1484,254,direct_actor,James Wood,94.LFL,94,-1,-1,-1,0x14,2201,2209
1485,254,direct_actor,Randy Farmer,94.LFL,94,-1,-1,-1,0x14,2220,2228
1486,254,direct_actor,Gary Winnick,94.LFL,94,-1,-1,-1,0x14,2241,2249
1487,254,direct_actor,"Annie, Judith,",94.LFL,94,-1,-1,-1,0x14,2262,2270
1488,254,direct_actor,"Melissa, and Lori",94.LFL,94,-1,-1,-1,0x14,2285,2293
1489,254,direct_actor,Skywalker Lunch Crew,94.LFL,94,-1,-1,-1,0x14,2311,2319
1490,254,direct_actor,Based on an original story by,94.LFL,94,-1,-1,-1,0x14,2349,2360
1491,254,direct_actor,George Lucas and Menno Meyjes,94.LFL,94,-1,-1,-1,0x14,2390,2401
1492,254,direct_actor,and an original screenplay by,94.LFL,94,-1,-1,-1,0x14,2431,2442
1493,254,direct_actor,Jeffrey Boam,94.LFL,94,-1,-1,-1,0x14,2472,2483
1494,254,direct_actor,Sam and Max appear courtesy of Steve Purcell,94.LFL,94,-1,-1,-1,0x14,2505,2516
1495,254,direct_actor,Programmed on location at Skywalker Ranch,94.LFL,94,-1,-1,-1,0x14,2570,2581
1496,254,direct_actor,"Additional programming in San Rafael,",94.LFL,94,-1,-1,-1,0x14,2623,2632
1497,254,direct_actor,"San Anselmo, Fairfax, and Novato",94.LFL,94,-1,-1,-1,0x14,2670,2679
1498,254,direct_actor,Movie also available from Paramount Pictures,94.LFL,94,-1,-1,-1,0x14,2721,2732
1499,254,direct_actor,A LUCASFILM GAMES PRODUCTION,94.LFL,94,-1,-1,-1,0x14,2786,2797
1500,254,direct_actor,TM & \x13\x12 1990 Lucasfilm Games,94.LFL,94,-1,-1,-1,0x14,2835,2846
1501,254,direct_actor,a division of LucasArts Entertainment Company,94.LFL,94,-1,-1,-1,0x14,2875,2886
1502,254,direct_actor,THE END,94.LFL,94,-1,-1,-1,0x14,2941,2952
1503,254,direct_actor,WARNING:,94.LFL,94,-1,-1,-1,0x14,2964,2974
1504,254,direct_actor,In order to assure proper recording,94.LFL,94,-1,-1,-1,0x14,2983,2993
1505,254,direct_actor,"of your series IQ points, you must now",94.LFL,94,-1,-1,-1,0x14,3029,3037
1506,254,direct_actor,bring up the save/load game screen,94.LFL,94,-1,-1,-1,0x14,3076,3084
1507,254,direct_actor,and select LOAD.  This will save your,94.LFL,94,-1,-1,-1,0x14,3119,3127
1508,254,direct_actor,correct series IQ.,94.LFL,94,-1,-1,-1,0x14,3165,3173
